OriginAirportID,DestAirportID,DayOfWeek,delay_events,n,smoothed_delay_prob
10792,10397,6,2,25,0.1111111111111111
10792,10397,7,5,26,0.21428571428571427
10792,10721,1,5,21,0.2608695652173913
10792,10721,2,0,5,0.14285714285714285
10792,10721,3,0,9,0.09090909090909091
10792,10721,4,4,15,0.29411764705882354
10792,10721,5,2,16,0.16666666666666666
10792,10721,6,1,14,0.125
10792,10721,7,0,16,0.05555555555555555
10792,10821,1,4,28,0.16666666666666666
10792,10821,2,3,23,0.16
10792,10821,3,4,19,0.23809523809523808
10792,10821,4,1,9,0.18181818181818182
10792,10821,5,3,16,0.2222222222222222
10792,10821,6,2,15,0.17647058823529413
10792,10821,7,0,15,0.058823529411764705
10792,11042,2,0,2,0.25
10792,11042,3,0,2,0.25
10792,11042,5,0,2,0.25
10792,11042,6,0,2,0.25
10792,11042,7,1,2,0.5
10792,11057,1,5,13,0.4
10792,11057,2,2,13,0.2
10792,11057,3,2,13,0.2
10792,11057,4,1,8,0.2
10792,11057,5,0,11,0.07692307692307693
10792,11057,6,1,7,0.2222222222222222
10792,11057,7,2,10,0.25
10792,11433,1,5,19,0.2857142857142857
10792,11433,2,0,12,0.07142857142857142
10792,11433,3,4,18,0.25
10792,11433,4,0,14,0.0625
10792,11433,5,1,18,0.1
10792,11433,6,1,10,0.16666666666666666
10792,11433,7,2,11,0.23076923076923078
10792,11618,1,5,8,0.6
10792,11618,2,2,7,0.3333333333333333
10792,11618,3,3,12,0.2857142857142857
10792,11618,4,2,6,0.375
10792,11618,5,1,3,0.4
10792,11618,6,1,4,0.3333333333333333
10792,11697,1,0,5,0.14285714285714285
10792,11697,2,1,5,0.2857142857142857
10792,11697,3,0,5,0.14285714285714285
10792,11697,4,0,2,0.25
10792,11697,5,2,4,0.5
10792,11697,6,4,7,0.5555555555555556
10792,11697,7,1,5,0.2857142857142857
10792,12264,1,2,9,0.2727272727272727
10792,12264,2,4,9,0.45454545454545453
10792,12264,3,1,6,0.25
10792,12264,4,0,7,0.1111111111111111
10792,12264,5,3,9,0.36363636363636365
10792,12264,6,0,5,0.14285714285714285
10792,12264,7,2,7,0.3333333333333333
10792,12478,1,9,39,0.24390243902439024
10792,12478,2,7,28,0.26666666666666666
10792,12478,3,6,27,0.2413793103448276
10792,12478,4,13,41,0.32558139534883723
10792,12478,5,7,32,0.23529411764705882
10792,12478,6,1,32,0.058823529411764705
10792,12478,7,4,36,0.13157894736842105
10792,12889,1,1,8,0.2
10792,12889,2,2,9,0.2727272727272727
10792,12889,3,1,6,0.25
10792,12889,4,1,8,0.2
10792,12889,5,1,8,0.2
10792,12889,6,0,8,0.1
10792,12889,7,0,5,0.14285714285714285
10792,12953,1,2,2,0.75
10792,12953,2,0,1,0.3333333333333333
10792,12953,3,0,1,0.3333333333333333
10792,12953,4,0,1,0.3333333333333333
10792,12953,5,0,1,0.3333333333333333
10792,12953,6,0,1,0.3333333333333333
10792,13204,1,5,12,0.42857142857142855
10792,13204,2,1,22,0.08333333333333333
10792,13204,3,3,18,0.2
10792,13204,4,3,20,0.18181818181818182
10792,13204,5,2,15,0.17647058823529413
10792,13204,6,6,18,0.35
10792,13204,7,4,21,0.21739130434782608
10792,13232,1,2,12,0.21428571428571427
10792,13232,2,1,11,0.15384615384615385
10792,13232,3,5,6,0.75
10792,13232,4,0,5,0.14285714285714285
10792,13232,5,2,8,0.3
10792,13232,6,1,10,0.16666666666666666
10792,13232,7,1,12,0.14285714285714285
10792,13487,1,0,1,0.3333333333333333
10792,13487,2,0,1,0.3333333333333333
10792,13487,3,0,4,0.16666666666666666
10792,13487,4,0,2,0.25
10792,13487,5,0,4,0.16666666666666666
10792,13487,6,0,2,0.25
10792,13487,7,1,5,0.2857142857142857
10792,13930,1,11,36,0.3157894736842105
10792,13930,2,6,45,0.14893617021276595
10792,13930,3,8,31,0.2727272727272727
10792,13930,4,6,35,0.1891891891891892
10792,13930,5,14,39,0.36585365853658536
10792,13930,6,5,24,0.23076923076923078
10792,13930,7,8,40,0.21428571428571427
10792,14107,1,0,3,0.2
10792,14107,2,1,4,0.3333333333333333
10792,14107,3,0,7,0.1111111111111111
10792,14107,4,2,6,0.375
10792,14107,5,2,3,0.6
10792,14107,6,0,1,0.3333333333333333
10792,14107,7,0,3,0.2
10792,14635,2,0,1,0.3333333333333333
10792,14635,5,0,1,0.3333333333333333
10792,14635,7,1,1,0.6666666666666666
10792,15304,1,2,6,0.375
10792,15304,2,1,7,0.2222222222222222
10792,15304,3,0,3,0.2
10792,15304,4,1,3,0.4
10792,15304,5,1,5,0.2857142857142857
10792,15304,6,0,5,0.14285714285714285
10792,15304,7,0,6,0.125
10800,11292,1,6,14,0.4375
10800,11292,2,5,15,0.35294117647058826
10800,11292,3,5,15,0.35294117647058826
10800,11292,4,7,22,0.3333333333333333
10800,11292,5,2,15,0.17647058823529413
10800,11292,6,1,7,0.2222222222222222
10800,11292,7,3,21,0.17391304347826086
10800,12478,1,1,1,0.6666666666666666
10800,12478,2,1,2,0.5
10800,12478,3,4,5,0.7142857142857143
10800,12478,4,1,2,0.5
10800,12478,5,0,2,0.25
10800,12478,6,1,3,0.4
10800,12478,7,2,3,0.6
10800,12889,1,4,25,0.18518518518518517
10800,12889,2,3,34,0.1111111111111111
10800,12889,3,2,30,0.09375
10800,12889,4,2,25,0.1111111111111111
10800,12889,5,8,23,0.36
10800,12889,6,1,29,0.06451612903225806
10800,12889,7,9,43,0.2222222222222222
10800,13796,1,7,48,0.16
10800,13796,2,6,37,0.1794871794871795
10800,13796,3,3,38,0.1
10800,13796,4,10,35,0.2972972972972973
10800,13796,5,5,40,0.14285714285714285
10800,13796,6,6,29,0.22580645161290322
10800,13796,7,7,32,0.23529411764705882
10800,14057,1,0,8,0.1
10800,14057,2,0,8,0.1
10800,14057,3,2,12,0.21428571428571427
10800,14057,4,2,13,0.2
10800,14057,5,0,10,0.08333333333333333
10800,14057,6,1,6,0.25
10800,14057,7,0,6,0.125
10800,14107,1,1,28,0.06666666666666667
10800,14107,2,2,34,0.08333333333333333
10800,14107,3,4,35,0.13513513513513514
10800,14107,4,5,35,0.16216216216216217
10800,14107,5,3,39,0.0975609756097561
10800,14107,6,0,27,0.034482758620689655
10800,14107,7,5,41,0.13953488372093023
10800,14747,1,2,11,0.23076923076923078
10800,14747,2,1,12,0.14285714285714285
10800,14747,3,2,12,0.21428571428571427
10800,14747,4,1,11,0.15384615384615385
10800,14747,5,0,7,0.1111111111111111
10800,14747,6,0,12,0.07142857142857142
10800,14747,7,1,8,0.2
10800,14771,1,3,18,0.2
10800,14771,2,12,23,0.52
10800,14771,3,6,15,0.4117647058823529
10800,14771,4,8,22,0.375
10800,14771,5,4,11,0.38461538461538464
10800,14771,6,3,11,0.3076923076923077
10800,14771,7,8,20,0.4090909090909091
10800,14831,1,0,15,0.058823529411764705
10800,14831,2,2,20,0.13636363636363635
10800,14831,3,1,17,0.10526315789473684
10800,14831,4,3,23,0.16
10800,14831,5,1,23,0.08
10800,14831,6,1,18,0.1
10800,14831,7,8,14,0.5625
10800,14869,1,1,15,0.11764705882352941
10800,14869,2,2,10,0.25
10800,14869,3,0,10,0.08333333333333333
10800,14869,4,0,6,0.125
10800,14869,5,0,10,0.08333333333333333
10800,14869,6,0,8,0.1
10800,14869,7,1,6,0.25
10800,14893,1,2,26,0.10714285714285714
10800,14893,2,3,26,0.14285714285714285
10800,14893,3,2,27,0.10344827586206896
10800,14893,4,3,25,0.14814814814814814
10800,14893,5,4,29,0.16129032258064516
10800,14893,6,1,14,0.125
10800,14893,7,3,15,0.23529411764705882
10821,10140,1,2,9,0.2727272727272727
10821,10140,2,1,4,0.3333333333333333
10821,10140,3,1,5,0.2857142857142857
10821,10140,4,3,6,0.5
10821,10140,5,1,6,0.25
10821,10140,6,1,8,0.2
10821,10140,7,2,9,0.2727272727272727
10821,10397,1,13,57,0.23728813559322035
10821,10397,2,8,71,0.1232876712328767
10821,10397,3,15,58,0.26666666666666666
10821,10397,4,30,71,0.4246575342465753
10821,10397,5,14,57,0.2542372881355932
10821,10397,6,12,47,0.2653061224489796
10821,10397,7,23,63,0.36923076923076925
10821,10423,1,4,8,0.5
10821,10423,2,2,10,0.25
10821,10423,3,3,11,0.3076923076923077
10821,10423,4,2,8,0.3
10821,10423,5,5,9,0.5454545454545454
10821,10423,6,1,6,0.25
10821,10423,7,3,10,0.3333333333333333
10821,10529,1,11,23,0.48
10821,10529,2,12,28,0.43333333333333335
10821,10529,3,6,28,0.23333333333333334
10821,10529,4,13,33,0.4
10821,10529,5,9,22,0.4166666666666667
10821,10529,6,4,14,0.3125
10821,10529,7,7,30,0.25
10821,10693,1,5,20,0.2727272727272727
10821,10693,2,0,21,0.043478260869565216
10821,10693,3,6,23,0.28
10821,10693,4,7,20,0.36363636363636365
10821,10693,5,2,15,0.17647058823529413
10821,10693,6,3,17,0.21052631578947367
10821,10693,7,4,15,0.29411764705882354
10821,10721,1,12,47,0.2653061224489796
10821,10721,2,11,52,0.2222222222222222
10821,10721,3,16,55,0.2982456140350877
10821,10721,4,19,52,0.37037037037037035
10821,10721,5,12,38,0.325
10821,10721,6,6,36,0.18421052631578946
10821,10721,7,10,52,0.2037037037037037
10821,10792,1,5,18,0.3
10821,10792,2,6,25,0.25925925925925924
10821,10792,3,4,27,0.1724137931034483
10821,10792,4,11,34,0.3333333333333333
10821,10792,5,7,15,0.47058823529411764
10821,10792,6,7,27,0.27586206896551724
10821,10792,7,4,16,0.2777777777777778
10821,11042,1,1,15,0.11764705882352941
10821,11042,2,1,12,0.14285714285714285
10821,11042,3,2,14,0.1875
10821,11042,4,3,25,0.14814814814814814
10821,11042,5,2,12,0.21428571428571427
10821,11042,6,1,12,0.14285714285714285
10821,11042,7,1,9,0.18181818181818182
10821,11057,1,8,36,0.23684210526315788
10821,11057,2,6,34,0.19444444444444445
10821,11057,3,6,34,0.19444444444444445
10821,11057,4,6,33,0.2
10821,11057,5,12,51,0.24528301886792453
10821,11057,6,2,23,0.12
10821,11057,7,1,28,0.06666666666666667
10821,11066,1,6,18,0.35
10821,11066,2,5,21,0.2608695652173913
10821,11066,3,5,17,0.3157894736842105
10821,11066,4,4,15,0.29411764705882354
10821,11066,5,5,15,0.35294117647058826
10821,11066,6,5,9,0.5454545454545454
10821,11066,7,1,11,0.15384615384615385
10821,11193,1,4,13,0.3333333333333333
10821,11193,2,2,10,0.25
10821,11193,3,0,10,0.08333333333333333
10821,11193,4,0,3,0.2
10821,11193,5,0,7,0.1111111111111111
10821,11193,7,1,5,0.2857142857142857
10821,11292,1,4,13,0.3333333333333333
10821,11292,2,7,22,0.3333333333333333
10821,11292,3,8,21,0.391304347826087
10821,11292,4,4,23,0.2
10821,11292,5,8,22,0.375
10821,11292,6,3,14,0.25
10821,11292,7,4,20,0.22727272727272727
10821,11298,1,6,20,0.3181818181818182
10821,11298,2,2,17,0.15789473684210525
10821,11298,3,2,23,0.12
10821,11298,4,5,15,0.35294117647058826
10821,11298,5,1,17,0.10526315789473684
10821,11298,6,1,12,0.14285714285714285
10821,11298,7,3,12,0.2857142857142857
10821,11433,1,10,43,0.24444444444444444
10821,11433,2,4,30,0.15625
10821,11433,3,5,35,0.16216216216216217
10821,11433,4,10,33,0.3142857142857143
10821,11433,5,4,29,0.16129032258064516
10821,11433,6,1,20,0.09090909090909091
10821,11433,7,1,34,0.05555555555555555
10821,11618,1,3,6,0.5
10821,11618,2,2,3,0.6
10821,11618,3,0,3,0.2
10821,11618,4,2,4,0.5
10821,11618,5,2,2,0.75
10821,11618,6,0,1,0.3333333333333333
10821,11618,7,0,2,0.25
10821,11697,1,6,40,0.16666666666666666
10821,11697,2,7,32,0.23529411764705882
10821,11697,3,4,33,0.14285714285714285
10821,11697,4,11,33,0.34285714285714286
10821,11697,5,12,29,0.41935483870967744
10821,11697,6,7,28,0.26666666666666666
10821,11697,7,6,35,0.1891891891891892
10821,12191,1,1,8,0.2
10821,12191,2,4,12,0.35714285714285715
10821,12191,3,5,15,0.35294117647058826
10821,12191,4,5,7,0.6666666666666666
10821,12191,5,6,13,0.4666666666666667
10821,12191,6,4,8,0.5
10821,12191,7,4,10,0.4166666666666667
10821,12266,1,0,7,0.1111111111111111
10821,12266,2,1,13,0.13333333333333333
10821,12266,3,0,2,0.25
10821,12266,4,7,13,0.5333333333333333
10821,12266,5,2,6,0.375
10821,12266,6,1,4,0.3333333333333333
10821,12266,7,0,8,0.1
10821,12339,1,3,14,0.25
10821,12339,2,5,18,0.3
10821,12339,3,0,8,0.1
10821,12339,4,2,11,0.23076923076923078
10821,12339,5,2,8,0.3
10821,12339,6,0,1,0.3333333333333333
10821,12339,7,4,9,0.45454545454545453
10821,12451,1,3,10,0.3333333333333333
10821,12451,2,3,11,0.3076923076923077
10821,12451,3,3,13,0.26666666666666666
10821,12451,4,1,7,0.2222222222222222
10821,12451,5,3,15,0.23529411764705882
10821,12451,6,3,11,0.3076923076923077
10821,12451,7,0,7,0.1111111111111111
10821,12478,1,2,8,0.3
10821,12478,2,6,12,0.5
10821,12478,3,3,12,0.2857142857142857
10821,12478,4,5,11,0.46153846153846156
10821,12478,5,6,12,0.5
10821,12478,6,5,10,0.5
10821,12478,7,5,15,0.35294117647058826
10821,12889,1,1,9,0.18181818181818182
10821,12889,2,3,15,0.23529411764705882
10821,12889,3,3,13,0.26666666666666666
10821,12889,4,3,15,0.23529411764705882
10821,12889,5,5,13,0.4
10821,12889,6,4,13,0.3333333333333333
10821,12889,7,5,14,0.375
10821,12892,1,2,7,0.3333333333333333
10821,12892,2,2,9,0.2727272727272727
10821,12892,3,2,5,0.42857142857142855
10821,12892,4,2,6,0.375
10821,12892,5,3,9,0.36363636363636365
10821,12892,6,2,8,0.3
10821,12892,7,1,7,0.2222222222222222
10821,13198,1,7,17,0.42105263157894735
10821,13198,2,4,11,0.38461538461538464
10821,13198,3,0,10,0.08333333333333333
10821,13198,4,2,8,0.3
10821,13198,5,2,9,0.2727272727272727
10821,13198,6,1,9,0.18181818181818182
10821,13198,7,3,7,0.4444444444444444
10821,13204,1,4,19,0.23809523809523808
10821,13204,2,11,37,0.3076923076923077
10821,13204,3,9,34,0.2777777777777778
10821,13204,4,8,20,0.4090909090909091
10821,13204,5,9,27,0.3448275862068966
10821,13204,6,8,28,0.3
10821,13204,7,8,17,0.47368421052631576
10821,13232,1,5,18,0.3
10821,13232,2,4,18,0.25
10821,13232,3,12,22,0.5416666666666666
10821,13232,4,9,23,0.4
10821,13232,5,3,19,0.19047619047619047
10821,13232,6,5,19,0.2857142857142857
10821,13232,7,2,12,0.21428571428571427
10821,13244,2,0,2,0.25
10821,13244,4,0,1,0.3333333333333333
10821,13244,5,0,1,0.3333333333333333
10821,13244,7,1,3,0.4
10821,13303,1,3,14,0.25
10821,13303,2,1,6,0.25
10821,13303,3,1,10,0.16666666666666666
10821,13303,4,2,8,0.3
10821,13303,5,3,9,0.36363636363636365
10821,13303,6,0,10,0.08333333333333333
10821,13303,7,0,11,0.07692307692307693
10821,13342,1,2,8,0.3
10821,13342,2,4,8,0.5
10821,13342,3,4,10,0.4166666666666667
10821,13342,4,3,10,0.3333333333333333
10821,13342,5,2,10,0.25
10821,13342,6,1,6,0.25
10821,13342,7,0,9,0.09090909090909091
10821,13487,1,4,11,0.38461538461538464
10821,13487,2,0,16,0.05555555555555555
10821,13487,3,2,7,0.3333333333333333
10821,13487,4,7,11,0.6153846153846154
10821,13487,5,0,11,0.07692307692307693
10821,13487,6,0,5,0.14285714285714285
10821,13487,7,1,15,0.11764705882352941
10821,13495,1,3,6,0.5
10821,13495,2,3,9,0.36363636363636365
10821,13495,3,0,5,0.14285714285714285
10821,13495,4,3,5,0.5714285714285714
10821,13495,5,2,12,0.21428571428571427
10821,13495,6,2,9,0.2727272727272727
10821,13495,7,2,8,0.3
10821,13851,1,1,2,0.5
10821,13851,2,1,3,0.4
10821,13851,3,1,2,0.5
10821,13851,4,2,5,0.42857142857142855
10821,13851,5,0,2,0.25
10821,13851,6,1,2,0.5
10821,13851,7,0,3,0.2
10821,13930,1,9,34,0.2777777777777778
10821,13930,2,8,27,0.3103448275862069
10821,13930,3,4,30,0.15625
10821,13930,4,3,23,0.16
10821,13930,5,6,24,0.2692307692307692
10821,13930,6,3,19,0.19047619047619047
10821,13930,7,3,19,0.19047619047619047
10821,13931,1,3,12,0.2857142857142857
10821,13931,2,3,12,0.2857142857142857
10821,13931,3,4,17,0.2631578947368421
10821,13931,4,5,9,0.5454545454545454
10821,13931,5,5,14,0.375
10821,13931,6,2,12,0.21428571428571427
10821,13931,7,3,12,0.2857142857142857
10821,14027,1,2,11,0.23076923076923078
10821,14027,2,2,7,0.3333333333333333
10821,14027,3,1,9,0.18181818181818182
10821,14027,4,1,3,0.4
10821,14027,5,1,4,0.3333333333333333
10821,14027,6,2,8,0.3
10821,14027,7,4,5,0.7142857142857143
10821,14100,1,1,5,0.2857142857142857
10821,14100,2,1,7,0.2222222222222222
10821,14100,3,3,8,0.4
10821,14100,4,2,7,0.3333333333333333
10821,14100,5,3,9,0.36363636363636365
10821,14100,6,0,3,0.2
10821,14100,7,1,4,0.3333333333333333
10821,14107,1,4,12,0.35714285714285715
10821,14107,2,1,8,0.2
10821,14107,3,10,22,0.4583333333333333
10821,14107,4,3,10,0.3333333333333333
10821,14107,5,2,11,0.23076923076923078
10821,14107,6,1,16,0.1111111111111111
10821,14107,7,4,19,0.23809523809523808
10821,14122,1,3,7,0.4444444444444444
10821,14122,2,2,10,0.25
10821,14122,3,1,10,0.16666666666666666
10821,14122,4,3,12,0.2857142857142857
10821,14122,5,5,11,0.46153846153846156
10821,14122,6,0,7,0.1111111111111111
10821,14122,7,4,11,0.38461538461538464
10821,14307,1,5,24,0.23076923076923078
10821,14307,2,13,36,0.3684210526315789
10821,14307,3,8,32,0.2647058823529412
10821,14307,4,10,33,0.3142857142857143
10821,14307,5,13,24,0.5384615384615384
10821,14307,6,6,18,0.35
10821,14307,7,7,27,0.27586206896551724
10821,14492,1,6,21,0.30434782608695654
10821,14492,2,5,30,0.1875
10821,14492,3,6,32,0.20588235294117646
10821,14492,4,9,26,0.35714285714285715
10821,14492,5,7,22,0.3333333333333333
10821,14492,6,4,17,0.2631578947368421
10821,14492,7,5,21,0.2608695652173913
10821,14635,1,2,14,0.1875
10821,14635,2,5,15,0.35294117647058826
10821,14635,3,6,16,0.3888888888888889
10821,14635,4,1,8,0.2
10821,14635,5,4,8,0.5
10821,14635,6,6,13,0.4666666666666667
10821,14635,7,1,10,0.16666666666666666
10821,14679,1,2,4,0.5
10821,14679,2,0,7,0.1111111111111111
10821,14679,3,4,8,0.5
10821,14679,4,1,7,0.2222222222222222
10821,14679,5,1,3,0.4
10821,14679,6,1,7,0.2222222222222222
10821,14679,7,1,3,0.4
10821,14683,1,2,8,0.3
10821,14683,2,1,6,0.25
10821,14683,3,5,10,0.5
10821,14683,4,3,5,0.5714285714285714
10821,14683,5,4,12,0.35714285714285715
10821,14683,6,4,8,0.5
10821,14683,7,2,7,0.3333333333333333
10821,14730,1,3,12,0.2857142857142857
10821,14730,2,4,11,0.38461538461538464
10821,14730,3,5,11,0.46153846153846156
10821,14730,4,2,7,0.3333333333333333
10821,14730,5,6,10,0.5833333333333334
10821,14730,6,2,8,0.3
10821,14730,7,3,11,0.3076923076923077
10821,14747,1,0,1,0.3333333333333333
10821,14747,2,1,3,0.4
10821,14747,3,0,2,0.25
10821,14747,4,0,1,0.3333333333333333
10821,14747,5,0,2,0.25
10821,14747,7,0,2,0.25
10821,14771,1,1,5,0.2857142857142857
10821,14771,2,1,4,0.3333333333333333
10821,14771,3,1,3,0.4
10821,14771,4,1,6,0.25
10821,14771,5,2,4,0.5
10821,14771,6,0,2,0.25
10821,14771,7,1,3,0.4
10821,14843,1,1,5,0.2857142857142857
10821,14843,2,1,3,0.4
10821,14843,3,1,4,0.3333333333333333
10821,14843,4,1,6,0.25
10821,14843,5,1,2,0.5
10821,14843,6,1,6,0.25
10821,14843,7,2,3,0.6
10821,14869,1,1,6,0.25
10821,14869,2,3,10,0.3333333333333333
10821,14869,3,1,12,0.14285714285714285
10821,14869,4,1,8,0.2
10821,14869,5,1,4,0.3333333333333333
10821,14869,6,2,10,0.25
10821,14869,7,2,10,0.25
10821,15016,1,7,18,0.4
10821,15016,2,5,17,0.3157894736842105
10821,15016,3,4,12,0.35714285714285715
10821,15016,4,5,12,0.42857142857142855
10821,15016,5,1,12,0.14285714285714285
10821,15016,6,7,18,0.4
10821,15016,7,4,14,0.3125
10821,15304,1,6,16,0.3888888888888889
10821,15304,2,6,21,0.30434782608695654
10821,15304,3,10,20,0.5
10821,15304,4,4,23,0.2
10821,15304,5,7,21,0.34782608695652173
10821,15304,6,3,22,0.16666666666666666
10821,15304,7,6,19,0.3333333333333333
11042,10397,1,2,22,0.125
11042,10397,2,0,19,0.047619047619047616
11042,10397,3,4,29,0.16129032258064516
11042,10397,4,2,24,0.11538461538461539
11042,10397,5,3,23,0.16
11042,10397,6,1,14,0.125
11042,10397,7,4,25,0.18518518518518517
11042,10423,3,0,2,0.25
11042,10423,4,1,1,0.6666666666666666
11042,10423,5,0,1,0.3333333333333333
11042,10423,6,0,1,0.3333333333333333
11042,10693,1,2,11,0.23076923076923078
11042,10693,2,3,15,0.23529411764705882
11042,10693,3,0,15,0.058823529411764705
11042,10693,4,3,14,0.25
11042,10693,5,4,19,0.23809523809523808
11042,10693,6,1,6,0.25
11042,10693,7,1,7,0.2222222222222222
11042,10721,1,0,5,0.14285714285714285
11042,10721,2,0,9,0.09090909090909091
11042,10721,3,1,8,0.2
11042,10721,4,1,9,0.18181818181818182
11042,10721,5,1,6,0.25
11042,10721,6,0,3,0.2
11042,10721,7,2,6,0.375
11042,10792,1,0,2,0.25
11042,10792,2,0,3,0.2
11042,10792,3,0,1,0.3333333333333333
11042,10792,4,1,3,0.4
11042,10792,5,1,1,0.6666666666666666
11042,10792,6,0,2,0.25
11042,10821,1,3,14,0.25
11042,10821,2,3,14,0.25
11042,10821,3,5,19,0.2857142857142857
11042,10821,4,4,15,0.29411764705882354
11042,10821,5,3,22,0.16666666666666666
11042,10821,6,1,7,0.2222222222222222
11042,10821,7,2,13,0.2
11042,11057,1,4,19,0.23809523809523808
11042,11057,2,3,15,0.23529411764705882
11042,11057,3,6,26,0.25
11042,11057,4,3,18,0.2
11042,11057,5,4,22,0.20833333333333334
11042,11057,6,2,18,0.15
11042,11057,7,3,22,0.16666666666666666
11042,11066,1,0,1,0.3333333333333333
11042,11066,2,0,1,0.3333333333333333
11042,11066,3,0,5,0.14285714285714285
11042,11066,4,0,2,0.25
11042,11066,5,1,2,0.5
11042,11066,7,0,2,0.25
11042,11278,1,0,3,0.2
11042,11278,2,0,2,0.25
11042,11278,3,0,1,0.3333333333333333
11042,11278,4,0,3,0.2
11042,11278,5,0,2,0.25
11042,11278,7,0,4,0.16666666666666666
11042,11292,1,1,8,0.2
11042,11292,2,2,10,0.25
11042,11292,3,0,9,0.09090909090909091
11042,11292,4,2,11,0.23076923076923078
11042,11292,5,2,12,0.21428571428571427
11042,11292,6,1,10,0.16666666666666666
11042,11292,7,2,9,0.2727272727272727
11042,11298,1,4,16,0.2777777777777778
11042,11298,2,4,17,0.2631578947368421
11042,11298,3,2,17,0.15789473684210525
11042,11298,4,7,17,0.42105263157894735
11042,11298,5,3,15,0.23529411764705882
11042,11298,6,4,13,0.3333333333333333
11042,11298,7,3,13,0.26666666666666666
11042,11433,1,4,8,0.5
11042,11433,2,0,7,0.1111111111111111
11042,11433,3,3,5,0.5714285714285714
11042,11433,4,2,4,0.5
11042,11433,5,0,6,0.125
11042,11433,6,1,5,0.2857142857142857
11042,11433,7,0,3,0.2
11042,11618,1,5,14,0.375
11042,11618,2,2,18,0.15
11042,11618,3,3,9,0.36363636363636365
11042,11618,4,5,19,0.2857142857142857
11042,11618,5,5,10,0.5
11042,11618,6,3,20,0.18181818181818182
11042,11618,7,7,18,0.4
11042,11697,1,1,5,0.2857142857142857
11042,11697,2,1,4,0.3333333333333333
11042,11697,3,0,2,0.25
11042,11697,5,0,2,0.25
11042,11697,6,0,2,0.25
11042,11697,7,0,1,0.3333333333333333
11042,12264,1,1,5,0.2857142857142857
11042,12264,2,0,7,0.1111111111111111
11042,12264,3,0,3,0.2
11042,12264,4,1,5,0.2857142857142857
11042,12264,5,0,2,0.25
11042,12264,6,0,5,0.14285714285714285
11042,12264,7,0,5,0.14285714285714285
11042,12266,1,1,19,0.09523809523809523
11042,12266,2,2,18,0.15
11042,12266,3,4,22,0.20833333333333334
11042,12266,4,4,20,0.22727272727272727
11042,12266,5,3,15,0.23529411764705882
11042,12266,6,1,11,0.15384615384615385
11042,12266,7,1,15,0.11764705882352941
11042,12339,1,0,2,0.25
11042,12339,2,1,4,0.3333333333333333
11042,12339,3,0,1,0.3333333333333333
11042,12339,4,2,8,0.3
11042,12339,5,0,3,0.2
11042,12339,6,1,1,0.6666666666666666
11042,12339,7,0,7,0.1111111111111111
11042,12478,1,2,9,0.2727272727272727
11042,12478,2,0,4,0.16666666666666666
11042,12478,3,2,9,0.2727272727272727
11042,12478,4,2,9,0.2727272727272727
11042,12478,5,1,8,0.2
11042,12478,6,2,5,0.42857142857142855
11042,12478,7,1,6,0.25
11042,12889,1,1,6,0.25
11042,12889,2,0,7,0.1111111111111111
11042,12889,3,3,13,0.26666666666666666
11042,12889,4,1,7,0.2222222222222222
11042,12889,5,1,11,0.15384615384615385
11042,12889,6,0,10,0.08333333333333333
11042,12889,7,0,6,0.125
11042,12892,1,2,5,0.42857142857142855
11042,12892,2,1,8,0.2
11042,12892,3,0,7,0.1111111111111111
11042,12892,4,0,11,0.07692307692307693
11042,12892,5,2,15,0.17647058823529413
11042,12892,6,0,7,0.1111111111111111
11042,12892,7,0,3,0.2
11042,12953,1,9,16,0.5555555555555556
11042,12953,2,4,13,0.3333333333333333
11042,12953,3,6,22,0.2916666666666667
11042,12953,4,12,23,0.52
11042,12953,5,8,23,0.36
11042,12953,6,1,8,0.2
11042,12953,7,7,27,0.27586206896551724
11042,13198,1,2,10,0.25
11042,13198,2,1,5,0.2857142857142857
11042,13198,3,1,6,0.25
11042,13198,4,3,11,0.3076923076923077
11042,13198,5,3,10,0.3333333333333333
11042,13198,6,0,2,0.25
11042,13198,7,3,8,0.4
11042,13204,1,0,7,0.1111111111111111
11042,13204,2,0,5,0.14285714285714285
11042,13204,3,1,7,0.2222222222222222
11042,13204,4,1,3,0.4
11042,13204,5,0,2,0.25
11042,13204,6,0,3,0.2
11042,13204,7,0,6,0.125
11042,13232,1,6,20,0.3181818181818182
11042,13232,2,5,28,0.2
11042,13232,3,6,19,0.3333333333333333
11042,13232,4,6,23,0.28
11042,13232,5,6,20,0.3181818181818182
11042,13232,6,1,13,0.13333333333333333
11042,13232,7,4,19,0.23809523809523808
11042,13303,1,0,2,0.25
11042,13303,2,0,3,0.2
11042,13303,3,1,5,0.2857142857142857
11042,13303,4,3,5,0.5714285714285714
11042,13303,5,1,3,0.4
11042,13303,6,4,9,0.45454545454545453
11042,13303,7,3,8,0.4
11042,13342,1,1,13,0.13333333333333333
11042,13342,2,2,7,0.3333333333333333
11042,13342,3,4,10,0.4166666666666667
11042,13342,4,3,10,0.3333333333333333
11042,13342,5,2,10,0.25
11042,13342,6,0,3,0.2
11042,13342,7,1,7,0.2222222222222222
11042,13487,1,4,19,0.23809523809523808
11042,13487,2,0,20,0.045454545454545456
11042,13487,3,3,23,0.16
11042,13487,4,3,17,0.21052631578947367
11042,13487,5,3,19,0.19047619047619047
11042,13487,6,3,8,0.4
11042,13487,7,4,16,0.2777777777777778
11042,13495,3,0,1,0.3333333333333333
